datetime,shipid,lon,lat,heading,course,speed,shiptype,destination
2020-03-01T03:29:17Z,fde3110a-d1bc-4f8f-b670-09fa5b1430d2,23.61095,37.95718333333333,,124.9,0,52,PIRAEUS
2020-03-01T10:48:49Z,9c6364f5-73bf-4374-9d6a-a1b324c379e6,23.636866666666666,37.945816666666666,177,266.5,0,60,GRHER
2020-03-01T17:11:33Z,63288989-fa11-47b8-a2f0-c3b215b15ead,23.635068333333333,37.943605000000005,217,238.3,0,69,PIRAEUS
2020-03-01T01:54:54Z,1fe00389-be92-4281-bc0e-7d8e2fb7fe06,23.605595,37.95635166666667,,112,0,0,PIREUS
2020-03-01T15:04:52Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668628333333334,37.93886333333333,297,0.1,0,37,AEGEAN SEA
2020-03-01T20:38:51Z,10807db4-2c77-4a7a-a418-0af8f0d672d8,23.614316666666664,37.83753333333333,176,175.3,14.4,70,CYLMS
2020-03-01T20:06:53Z,75102dfe-5674-49b0-89ed-ec491d679e8c,23.556095000000003,37.96313,,198.9,3.2,99,PALOUKIA_PERAMA 
2020-03-01T15:14:01Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.66884333333333,37.93899666666667,,314,0,37,PIRAEUS
2020-03-01T21:33:22Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.64028,37.946956666666665,263,263,0,69,THI-NAXO-PARO-PIR
2020-03-01T14:47:32Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.668625000000002,37.93974166666667,,,0.1,36,
2020-03-01T19:35:26Z,cc0a125c-06a4-4fec-8d96-b343c6819398,23.530185,37.96532833333333,,,0,60,SALAMINA  
2020-03-01T17:20:15Z,f87c4a01-12db-458f-a24a-cc9ca083b7c5,23.617471666666667,37.91337166666666,,332.5,5.7,0,
2020-03-01T06:25:15Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.552818333333335,37.877878333333335,21,259.2,0.5,70,PIRAEUS
2020-03-01T13:19:04Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.603716666666667,37.95661666666667,,9,0,52,PIREUS 
2020-03-01T11:51:51Z,47df59b5-6fcf-468c-aeca-266ec7dc27ae,23.60676833333333,37.953825,118,126.2,0.1,52,PERAMA
2020-03-01T02:45:55Z,f3a31ec9-94d4-4c5f-bffa-88d4ab361b09,23.642071666666666,37.942991666666664,,11,0,40,PIRAEUS
2020-03-01T18:02:32Z,fb3b899a-5a70-4542-8527-682dffa485c9,23.670106666666666,37.94061,,,0.7,0,
2020-03-01T13:17:24Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.60373333333333,37.95661666666667,,9,0,52,PIREUS 
2020-03-01T16:23:29Z,498ee5e9-c8d1-4311-be95-c835a01b286d,23.571831666666665,37.96182666666667,,81.2,0.1,70,PERAMA
2020-03-01T08:39:19Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684071666666668,37.932251666666666,,,0,37,
2020-03-01T04:00:45Z,b2cf2e53-3d3a-4ffd-acf6-9fd578bbe304,23.682650000000002,37.932154999999995,,,0.1,0,
2020-03-01T03:14:11Z,47df59b5-6fcf-468c-aeca-266ec7dc27ae,23.606728333333333,37.953761666666665,,54.7,0,52,PERAMA
2020-03-01T19:01:59Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684061666666665,37.93225333333333,,,0,37,
2020-03-01T18:08:11Z,f4c04d88-6486-4162-8410-20a999fbf7f9,23.530616666666667,37.96575,,,0,60,PALOUKIA-PERAMA    
2020-03-01T08:22:03Z,1fe00389-be92-4281-bc0e-7d8e2fb7fe06,23.603886666666664,37.956295,,95.5,0,0,PIREUS
2020-03-01T19:29:13Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.611,37.958333333333336,,,0,80,KERATSINI      
2020-03-01T08:40:26Z,94751f6e-79e7-48a2-a9a5-e5b609f617c8,23.50662833333333,38.03644333333333,179,170,0,52,ELEFSIS
2020-03-01T16:41:45Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682698333333335,37.93091166666667,212,16.9,0,60,ARG/KOS
2020-03-01T18:14:19Z,bf8f3064-2bd3-4649-b5b6-43bdf3d6540e,23.679755,37.93337833333333,,303.6,0,37,
2020-03-01T16:20:33Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.611,37.9585,,,0,80,KERATSINI      
2020-03-01T03:51:02Z,10807db4-2c77-4a7a-a418-0af8f0d672d8,23.53745,37.85668333333333,38,0,0,70,GRPIR
2020-02-29T23:08:05Z,1830a4ee-5c21-48c1-b852-8f4bdd18ea7a,23.526598333333332,37.87056833333334,332,334.3,3,70,ELEUSIS/GREECE
2020-03-01T02:52:57Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.569468333333337,37.954258333333335,128,99,0.2,80,PIRAEUS
2020-03-01T13:32:38Z,59a617ae-1b57-4415-a543-7702d8a46502,23.551061666666666,37.92409833333333,176,63,0.1,80,PERAMA
2020-03-01T15:00:02Z,63288989-fa11-47b8-a2f0-c3b215b15ead,23.635086666666666,37.943605000000005,217,331.4,0,69,PIRAEUS
2020-03-01T11:08:42Z,ada3303a-8831-40cd-90de-7aa0bba18146,23.556931666666667,37.96024666666666,,311.4,0,99,PIRAEUS 
2020-03-01T17:50:42Z,63288989-fa11-47b8-a2f0-c3b215b15ead,23.635083333333334,37.94361,217,238.3,0,69,HERAKLIO
2020-03-01T06:13:41Z,10807db4-2c77-4a7a-a418-0af8f0d672d8,23.537416666666665,37.85685,39,0,0,70,GRPIR
2020-03-01T01:15:55Z,d4189290-a565-4f76-9a88-f7dc2174b186,23.60266,37.94989833333333,,328.4,0,69,NEO MOLO DRAPETSONA
2020-03-01T17:56:28Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.555233333333334,37.926669999999994,235,358.4,0,80,PERIOXI
2020-03-01T15:07:52Z,15189c25-f797-4451-98f1-f0a894965073,23.601516666666665,37.95001666666667,355,,0,1,M PIRAES      
2020-03-01T17:47:48Z,bc6d1f59-d3d3-4d9a-a54f-31c3b6bd5e6b,23.681228333333333,37.92977666666666,,0,0,0,
2020-03-01T14:28:26Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682403333333333,37.93189333333333,,0,0,37,FLISVOS
2020-03-01T10:00:51Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.668855,37.93902666666667,,203.3,0,37,PIRAEUS
2020-03-01T06:02:38Z,39e2a9b6-cece-4db5-a55d-fdf494d7452d,23.555605,37.96376333333333,,324.4,0,60,PALOUKIA-PERAMA
2020-03-01T04:58:54Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.6038,37.95656666666666,,104,0,52,PIREUS 
2020-03-01T08:39:03Z,ab620580-b1ec-4301-887b-ed35c05b9218,23.534195,37.854616666666665,,226,14.2,60,PIRAEUS SARONIKOS
2020-02-29T22:28:04Z,4f5dd803-18fa-4a14-b0b3-5d80657fab6b,23.667963333333333,37.938015,296,20.9,0,37,PIRAEUS
2020-03-01T05:20:43Z,1fe00389-be92-4281-bc0e-7d8e2fb7fe06,23.60391,37.956286666666664,,95.5,0,0,PIREUS
2020-03-01T15:33:11Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.668855,37.93902666666667,,192.9,0,37,PIRAEUS
2020-03-01T09:51:22Z,15189c25-f797-4451-98f1-f0a894965073,23.60155,37.950050000000005,356,,0,1,M PIRAES      
2020-03-01T15:52:44Z,a295a927-6562-4188-885b-31f86cda126d,23.68385,37.92861833333333,,219.7,0,90,AEGEAN SEA
2020-03-01T15:12:19Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583075,37.952875,94,267.2,0,80,PERAMA
2020-03-01T20:24:43Z,a295a927-6562-4188-885b-31f86cda126d,23.683855,37.92866166666667,,219.7,0,90,AEGEAN SEA
2020-03-01T07:36:45Z,90347147-77ff-4400-bf97-0b5c32302dda,23.54701833333333,37.858576666666664,,219,15.5,60,PIRAIA-AIGINA-PIRAIA
2020-03-01T03:22:37Z,c1ece90f-d8c8-415f-947a-659eb9828525,23.550283333333333,37.9548,4,182,0,79,GR PIR
2020-03-01T14:26:09Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684093333333333,37.932271666666665,,,0,37,
2020-03-01T07:59:17Z,f2d17168-a5bf-4c58-ae9d-85a2450a20f6,23.68341666666667,37.928716666666666,25,172,2.7,37,ISTANBUL
2020-03-01T04:00:24Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.681775000000002,37.93291833333333,249,91,0.1,37,FLOISVOS
2020-03-01T02:33:30Z,d467aaae-69f0-4c51-a743-7563e6c5839f,23.61303333333333,37.95875,350,340,0,52,PIRAEUS
2020-03-01T01:16:42Z,18a10fab-f282-4455-a3c6-15b2c405d581,23.602806666666666,37.956781666666664,,229.1,7.8,30,
2020-03-01T06:21:18Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.570046666666666,37.954476666666665,85,55,0.1,80,PIRAEUS
2020-03-01T07:01:11Z,5b2f778f-8d36-40c8-a397-aa811dcba824,23.624489999999998,37.94106333333333,151,63.4,0,1,M-R-S-T-N-K-K-L-P
2020-03-01T00:44:32Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680145,37.931645,,234.6,0,37,MYKONOS
2020-03-01T03:22:14Z,cf1afa3e-cb85-4189-98a1-d7032ff40dfc,23.582611666666665,37.90926833333333,331,327.3,3.5,71,FRFOS=>GRPIR
2020-03-01T17:47:06Z,b32dfbd3-6feb-4620-8aab-fa84e7a1806c,23.548285,37.95115833333333,,0,0,52,KAFIREAS.CABLE GUARD
2020-02-29T23:50:07Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.550496666666668,37.955058333333334,9,61.5,0,90,
2020-03-01T03:35:42Z,15189c25-f797-4451-98f1-f0a894965073,23.6016,37.95003333333333,354,,0,1,M PIRAES      
2020-03-01T17:05:04Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.68146,37.92956166666667,32,,,37,
2020-03-01T05:33:03Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680141666666668,37.93165,,280.2,0,37,MYKONOS
2020-03-01T16:20:03Z,f8a1d8ad-fc72-4514-a080-1c49590878de,23.5301,38.041716666666666,120,73,0,79,TRNEM>GREEU
2020-02-29T23:52:28Z,0bab9461-e3d0-4b11-a54b-82a22802ed85,23.5563,37.96378333333334,,134.3,0.1,60,PALOUKIA-PERAMA   
2020-02-29T23:08:13Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.547166666666666,37.866499999999995,,,0,80,KERATSINI      
2020-03-01T11:13:44Z,e979ac5d-365b-4fa9-84e2-b6753ebc3089,23.593821666666667,38.02338833333333,292,184.2,1.6,52,PIRAEUS
2020-03-01T07:20:55Z,d4189290-a565-4f76-9a88-f7dc2174b186,23.602703333333334,37.94989833333333,,210.5,0,69,NEO MOLO DRAPETSONA
2020-03-01T05:25:19Z,9bde5bb6-7bc3-4b6a-8918-e0523493f4e1,23.683175000000002,37.93080833333333,,330.1,0.1,37,FLISVOS MARINA
2020-03-01T05:34:23Z,15189c25-f797-4451-98f1-f0a894965073,23.601533333333336,37.95,355,337,0.1,1,M PIRAES      
2020-03-01T08:57:44Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.604391666666668,37.94997166666667,,0,0,62,PIRAEUS
2020-03-01T12:18:47Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.569133333333333,37.95581333333334,284,1,0.1,80,PIRAEUS
2020-03-01T11:53:27Z,34e2a568-d282-4f81-a2c6-f96dda7bc1ba,23.530828333333332,37.963645,,151.9,5.8,60,PERAMA-PALOYKIA
2020-03-01T04:55:57Z,9be0fbc8-0428-4948-b7d4-cbb09dc5a960,23.642139999999998,37.944345,,283,0,60,PIREAS
2020-03-01T11:47:05Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.68243,37.93187666666667,,0,0,37,FLISVOS
2020-03-01T01:00:49Z,09479132-e993-44c0-b479-8cdf8152087b,23.56679666666667,37.961215,7,,0,69,PERAMA    
2020-03-01T07:21:24Z,5088b84d-d813-4bb6-bfbb-96edb5a4f775,23.5933,37.94925,71,249,1.4,74,BGBOJ
2020-02-29T23:55:12Z,7923c237-9347-4b8c-ab06-606e2d940052,23.5447,37.90501666666667,340,54.7,0.1,80,GR PIR
2020-03-01T03:27:23Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682713333333332,37.930908333333335,212,16.9,0,60,ARG/KOS
2020-02-29T23:24:16Z,8fa97e1e-b718-4732-89a4-2c3355ac573e,23.684956666666668,37.93060166666667,,290.6,0,36,
2020-03-01T18:13:37Z,050f50c8-105b-4083-938b-5266e65e6c7a,23.657123333333335,37.840241666666664,310,320.6,14.3,,
2020-03-01T07:02:03Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.60437,37.95001833333333,,0,0,62,PIRAEUS
2020-03-01T08:02:25Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681488333333334,37.92968166666667,32,,,37,
2020-03-01T01:42:35Z,fde3110a-d1bc-4f8f-b670-09fa5b1430d2,23.61093333333333,37.95721666666667,,126.6,0,52,PIRAEUS
2020-03-01T10:14:45Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.554393333333334,37.879888333333334,220,120.9,0,70,PIRAEUS
2020-03-01T05:03:49Z,47df59b5-6fcf-468c-aeca-266ec7dc27ae,23.606749999999998,37.953828333333334,92,54.7,0,52,PERAMA
2020-03-01T18:46:52Z,952f6eb8-dbab-4ce2-93e6-41ba414fad7f,23.595683333333334,37.956565,,34,0,81,KERATSINI
2020-03-01T05:56:49Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550863333333332,37.95294333333333,,,0,40,SALAMINA
2020-03-01T19:38:50Z,770952c6-b74e-4f7f-92be-64d2bbbfd61c,23.639633333333332,37.940468333333335,58,171.6,0,40,PIR-ARGOSARONIKO-PIR
2020-03-01T20:45:48Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.55043,37.955085000000004,9,61.5,0,90,
2020-03-01T14:54:43Z,076431cc-5ae5-4a0f-a46c-726b56443ca5,23.683805,37.92875166666667,23,248.2,0,37,PROVA
2020-03-01T13:22:40Z,9c6364f5-73bf-4374-9d6a-a1b324c379e6,23.63685,37.9458,177,86.5,0,60,GRHER
2020-03-01T16:25:52Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.634466666666665,37.896883333333335,336,337,23.1,60,TIN SYR PIR
2020-03-01T09:37:44Z,6983a7a2-3b7e-4050-aa18-9e4822378f3a,23.68245,37.9293,26,123.6,0,37,FLISVOS
2020-03-01T18:53:53Z,18a10fab-f282-4455-a3c6-15b2c405d581,23.625316666666667,37.90913666666667,,337.9,8.4,30,
2020-03-01T13:54:13Z,a295a927-6562-4188-885b-31f86cda126d,23.683858333333333,37.92861833333333,,219.7,0,90,AEGEAN SEA
2020-03-01T12:07:42Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668628333333334,37.93884666666667,297,0.1,0,37,AEGEAN SEA
2020-03-01T09:53:59Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583088333333333,37.95301333333334,94,267.2,0,80,PERAMA
2020-03-01T01:01:57Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.555673333333335,37.95979833333333,,0,0,60,GR PIRAEUS
2020-03-01T06:09:35Z,94751f6e-79e7-48a2-a9a5-e5b609f617c8,23.50664,38.036408333333334,180,327,0,52,ELEFSIS
2020-03-01T16:54:19Z,5d0ac6e1-5ec3-4951-bc15-b25ac7ac97fd,23.1065,37.890076666666666,317,272.4,0.4,80,AGIOI THEODOROI
2020-03-01T05:59:39Z,d467aaae-69f0-4c51-a743-7563e6c5839f,23.613116666666667,37.95875,353,347,0,52,PIRAEUS
2020-03-01T12:26:41Z,bc811245-96e5-4e09-8352-99ad2c6bcee6,23.64046666666667,37.94683333333333,260,142,0,60,SR PR NX HR SC KU KT
2020-02-29T22:38:12Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680133333333334,37.931645,,268.2,0,37,MYKONOS
2020-03-01T10:51:18Z,9a048f4c-915b-4e05-9c5b-2eede62b74ac,23.61073,37.95729333333334,,291.5,0,52,GR PIR
2020-03-01T08:30:25Z,c3a54263-5780-4c47-99bd-cd86a1951aa9,23.554143333333332,37.96194166666667,,237.5,4.9,60,PALOUKIA/PERAMA<<
2020-03-01T19:35:56Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.555151666666667,37.92668666666667,224,20.5,0,80,PERIOXI
2020-02-29T22:10:21Z,a78a8111-d13c-4fe7-952c-f1b50f2b71d5,23.646676666666668,37.937061666666665,,85,0,0,
2020-03-01T09:02:36Z,b503a67d-f32d-4994-a684-c61a2df514a5,23.610785,37.88592166666667,176,175.8,16.1,70,NLRTM
2020-03-01T13:25:29Z,5a933ef4-013f-4640-a7f5-f2c92ef8c4e0,23.536695,37.89250333333334,244,54,0,79,PIRAEUS
2020-02-29T23:21:29Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583056666666668,37.95294666666667,93,267.2,0,80,PERAMA
2020-03-01T20:35:30Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.650346666666668,37.93172833333333,329,130,0.1,37,TREZONIA
2020-03-01T17:26:22Z,9cf52359-c039-4b38-84c7-a45450baadb5,23.509731666666667,38.034996666666665,,316,0,0,ELEUSIS
2020-03-01T07:24:38Z,39e2a9b6-cece-4db5-a55d-fdf494d7452d,23.556243333333335,37.963665,,199.3,0,60,PALOUKIA-PERAMA
2020-03-01T08:29:15Z,59a617ae-1b57-4415-a543-7702d8a46502,23.550148333333333,37.923514999999995,125,310.8,0.1,80,PERAMA
2020-03-01T15:36:53Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.66863,37.93977666666667,,,0,36,
2020-03-01T20:56:35Z,2df9bed1-7474-4327-96e5-41d770d44220,23.614991666666665,37.94479,,163.6,0,80,
2020-03-01T07:41:01Z,7bd345cf-dc15-40d1-b75e-62707caded36,23.649535,37.931315000000005,,,0,36,
2020-03-01T02:48:55Z,fde3110a-d1bc-4f8f-b670-09fa5b1430d2,23.610916666666665,37.95721666666667,,142.2,0,52,PIRAEUS
2020-03-01T21:57:50Z,770952c6-b74e-4f7f-92be-64d2bbbfd61c,23.639681666666668,37.94043833333333,58,116.1,0,40,PIR-ARGOSARONIKO-PIR
2020-03-01T17:57:30Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.650373333333334,37.93174,329,120,0.1,37,TREZONIA
2020-03-01T05:43:09Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.58306333333333,37.952909999999996,94,267.2,0,80,PERAMA
2020-03-01T04:49:18Z,744375d4-251a-4e82-a7c5-d1b99c3363ff,23.612804999999998,37.95826833333333,,283.4,0,54,PIRAEUS
2020-03-01T13:50:08Z,07c2baba-73f7-4ac1-a614-dc20f69ab848,23.563499999999998,37.959666666666664,5,126,0,60,GR PIR
2020-03-01T19:06:46Z,8e1f8a76-edde-4b96-92f6-95def88d4d93,23.59099666666667,37.924005,53,5.9,0.1,70,GR SKG > GR PIR
2020-03-01T09:24:09Z,5b2f778f-8d36-40c8-a397-aa811dcba824,23.626545,37.86931166666667,174,174,18.8,1,P-A-K-K-N-T-S-R-M
2020-03-01T10:33:40Z,9c6364f5-73bf-4374-9d6a-a1b324c379e6,23.636866666666666,37.94578333333333,177,86.5,0,60,GRHER
2020-03-01T21:48:38Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.57036,37.95534166666666,17,341,0.1,80,PIRAEUS
2020-03-01T13:44:51Z,c3d4253f-a28b-4199-9ac2-bf48d0922df5,23.683094999999998,37.928988333333336,29,49.8,0,37,AEGEAN SEA
2020-03-01T05:32:39Z,7f729721-0666-4e2b-81d6-7670709252f3,23.647289999999998,37.93254,143,174.8,0.1,37,
2020-03-01T19:38:26Z,dce44b8c-6c82-418a-8974-8b5df3393651,23.647823333333335,37.93294166666667,,318.8,0.1,37,PATRAS
2020-03-01T08:08:47Z,bd0c62e2-3510-4abc-bfd2-b01b3dda2057,23.599425,37.94914166666667,,0,0,52,PIRAEUS
2020-03-01T19:51:20Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550858333333334,37.95297,,,0,40,SALAMINA
2020-03-01T06:36:55Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.681773333333336,37.93290666666667,249,340,0.1,37,FLOISVOS
2020-03-01T07:57:33Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.668656666666667,37.93978833333333,,,0,36,
2020-03-01T12:13:48Z,ce516ef8-9605-4e8a-b8c3-0786cd877746,23.538293333333336,37.90448666666667,176,,0,159,GR PER
2020-03-01T21:38:23Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680136666666666,37.93165166666667,,232.2,0,37,MYKONOS
2020-03-01T05:15:47Z,0bab9461-e3d0-4b11-a54b-82a22802ed85,23.529,37.96475,,343,2.1,60,PALOUKIA-PERAMA   
2020-03-01T18:40:51Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.668835,37.939006666666664,,326,0,37,PIRAEUS
2020-03-01T06:48:28Z,218271e7-0682-400e-8e88-730c5e881916,23.622374999999998,37.93470666666666,250,10.2,0,52,PIRAEUS
2020-03-01T21:20:54Z,a25793b6-45c2-4b9f-8886-8223f54da7a1,23.594434999999997,37.95701666666666,,,0.2,52,KERATSINI  
2020-03-01T03:41:57Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.641450000000003,37.947916666666664,179,11,0,60,SIR TIN MYK
2020-03-01T15:59:21Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.66884,37.939013333333335,,238.5,0,37,PIRAEUS
2020-03-01T02:41:50Z,279c62db-f4f6-4d49-9dca-11dd7cf5db21,23.636816666666668,37.883799999999994,335,336,20.4,60,PIR-CH-PIR
2020-03-01T02:08:32Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.572506666666666,37.95518166666667,152,69.5,0,89,PIRAEUS
2020-03-01T00:03:07Z,6cf361f0-c551-4c8a-8922-3d11b7ae4b95,23.574216666666665,37.95953333333333,,37,0,52,PERAMA
2020-03-01T12:04:12Z,bd0f3c9c-c02a-4a3d-a8b7-922730c6506c,23.52673,37.963811666666665,,55.8,0,60,PALOUKIA-PERAMA
2020-03-01T18:14:40Z,947225f9-53b7-490a-a20c-ebaae7f0e379,23.681868333333334,37.93278166666666,,320.6,0,37,
2020-03-01T05:43:48Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.569206666666666,37.954388333333334,148,143,0.2,80,PIRAEUS
2020-03-01T08:17:35Z,e304b05f-1f6b-4a88-86f1-2ff8fd7fbcbb,23.6048,37.92381666666667,,214,31.9,40,ARGOSARONIKOS
2020-03-01T17:00:24Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.681773333333336,37.93291833333333,249,184,0.1,37,FLOISVOS
2020-03-01T08:37:16Z,059d422b-9da1-4be4-836b-dca71e44ff24,23.524206666666664,38.04197666666666,,,0,80,PERIOXH
2020-03-01T13:46:37Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.555655,37.95979833333333,,0,0,60,GR PIRAEUS
2020-03-01T19:47:57Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.5504,37.955088333333336,8,61.5,0,90,
2020-03-01T21:18:25Z,8e1f8a76-edde-4b96-92f6-95def88d4d93,23.594848333333335,37.955416666666665,348,73.1,0,70,GR SKG > GR PIR
2020-03-01T00:39:57Z,6cf361f0-c551-4c8a-8922-3d11b7ae4b95,23.5742,37.95955,,170,0,52,PERAMA
2020-03-01T02:51:34Z,279c62db-f4f6-4d49-9dca-11dd7cf5db21,23.613466666666667,37.928583333333336,2,354,13.2,60,PIR-CH-PIR
2020-03-01T05:35:06Z,1a3a06e9-d5f0-4781-9093-82849dbae654,23.61083,37.92931,165,166.1,9.8,71,EGALY
2020-03-01T14:40:02Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680121666666665,37.931630000000006,,300.6,0.1,37,MYKONOS
2020-03-01T18:33:34Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.611,37.958333333333336,,,0,80,KERATSINI      
2020-02-29T22:47:40Z,0026f88e-371d-45f2-ae72-557225333f01,23.533468333333335,37.96138,,317.1,6.3,60,PALOUKIA-PERAMA
2020-03-01T06:21:57Z,9a048f4c-915b-4e05-9c5b-2eede62b74ac,23.610428333333335,37.95735666666667,,291.5,0.1,52,GR PIR
2020-03-01T21:09:54Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681511666666665,37.92964,32,269,0,37,
2020-03-01T11:53:12Z,39883605-fa38-49ea-b60c-6a17b72e3427,23.68041,37.93136666666667,,0,0,36,
2020-03-01T11:59:11Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668625000000002,37.93884666666667,296,0.1,0,37,AEGEAN SEA
2020-03-01T05:26:08Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.568818333333336,37.95464833333333,183,354,0,80,PIRAEUS
2020-03-01T05:42:04Z,ab620580-b1ec-4301-887b-ed35c05b9218,23.467019999999998,37.803671666666666,,229.5,14.3,60,PIRAEUS SARONIKOS
2020-03-01T06:55:03Z,952f6eb8-dbab-4ce2-93e6-41ba414fad7f,23.606749999999998,37.95955,,16,0,81,KERATSINI
2020-03-01T05:00:26Z,76a65cfe-d39e-4683-b6ac-07803c1a97cb,23.63156,37.94134666666666,249,0.1,0,60,-PIRAEUS
2020-03-01T08:58:54Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682698333333335,37.93091666666667,211,16.9,0,60,ARG/KOS
2020-03-01T08:32:15Z,ce516ef8-9605-4e8a-b8c3-0786cd877746,23.53783,37.90416833333334,157,357.9,0.1,159,GR PER
2020-03-01T16:45:59Z,498ee5e9-c8d1-4311-be95-c835a01b286d,23.571786666666664,37.96188333333334,,83.9,0,70,PERAMA
2020-03-01T11:26:51Z,b17e6960-e588-4815-b787-629ace93c8b0,23.563550000000003,37.95281666666666,110,112,4.6,89,MT MAR
2020-03-01T03:23:49Z,498ee5e9-c8d1-4311-be95-c835a01b286d,23.571798333333334,37.961819999999996,,71.8,0,70,PERAMA
2020-02-29T22:20:15Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.681776666666668,37.932919999999996,249,176,0.1,37,FLOISVOS
2020-03-01T06:21:51Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.66886,37.93902666666667,,225.1,0,37,PIRAEUS
2020-03-01T04:11:28Z,3e7697c9-1d54-46b1-b293-a7fd5e0f1d8b,23.582449999999998,37.95294666666667,274,241.6,0,89,TRIZT
2020-03-01T12:33:02Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680146666666666,37.93165833333333,,221.5,0,37,MYKONOS
2020-03-01T11:25:10Z,9c6364f5-73bf-4374-9d6a-a1b324c379e6,23.6369,37.9458,177,86.5,0,60,GRHER
2020-03-01T01:26:42Z,ada3303a-8831-40cd-90de-7aa0bba18146,23.606741666666668,37.94928,,285.3,0,0,PIRAEUS 
2020-03-01T03:56:54Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.681775000000002,37.93291833333333,249,38,0,37,FLOISVOS
2020-03-01T07:15:49Z,98a9cabe-d9cc-40b4-a84d-533880771a39,23.634745000000002,37.882688333333334,336,335.4,11.1,89,IT BRI > GR EEU
2020-02-29T22:23:26Z,1830a4ee-5c21-48c1-b852-8f4bdd18ea7a,23.615136666666668,37.86071833333333,269,268.8,7.7,70,ELEUSIS/GREECE
